variable,year,region,unit,value
GDP|PPP,2010,NOR,billion USD_2010/yr,273.5841214
GDP|PPP,2010,NPL,billion USD_2010/yr,69.53819232
GDP|PPP,2010,NRU,billion USD_2010/yr,0.05766864
GDP|PPP,2010,NZL,billion USD_2010/yr,147.7110355
GDP|PPP,2010,OMN,billion USD_2010/yr,109.5400354
GDP|PPP,2010,PAK,billion USD_2010/yr,694.5192586
GDP|PPP,2010,PAN,billion USD_2010/yr,65.62409256
GDP|PPP,2010,PCN,billion USD_2010/yr,0.0
GDP|PPP,2010,PER,billion USD_2010/yr,289.1798501
GDP|PPP,2010,PHL,billion USD_2010/yr,498.1569936
GDP|PPP,2010,PLW,billion USD_2010/yr,0.25068576
GDP|PPP,2010,PNG,billion USD_2010/yr,22.52178696
GDP|PPP,2010,POL,billion USD_2010/yr,810.2236531
GDP|PPP,2010,PRI,billion USD_2010/yr,125.1932508
GDP|PPP,2010,PRK,billion USD_2010/yr,0.0
GDP|PPP,2010,PRT,billion USD_2010/yr,306.1428895
GDP|PPP,2010,PRY,billion USD_2010/yr,60.2523588
GDP|PPP,2010,PSE,billion USD_2010/yr,16.9540344
GDP|PPP,2010,PYF,billion USD_2010/yr,0.0
GDP|PPP,2010,QAT,billion USD_2010/yr,171.9889872
GDP|PPP,2010,REU,billion USD_2010/yr,0.0
GDP|PPP,2010,ROU,billion USD_2010/yr,373.7572778
GDP|PPP,2010,RUS,billion USD_2010/yr,3669.152666
GDP|PPP,2010,RWA,billion USD_2010/yr,15.11873448
GDP|PPP,2010,SAU,billion USD_2010/yr,1000.554997
GDP|PPP,2010,SDN,billion USD_2010/yr,157.0896482
GDP|PPP,2010,SEN,billion USD_2010/yr,35.45020464
GDP|PPP,2010,SGP,billion USD_2010/yr,397.7437027
GDP|PPP,2010,SGS,billion USD_2010/yr,0.0
GDP|PPP,2010,SHN,billion USD_2010/yr,0.0
GDP|PPP,2010,SJM,billion USD_2010/yr,0.0
GDP|PPP,2010,SLB,billion USD_2010/yr,1.1783868
GDP|PPP,2010,SLE,billion USD_2010/yr,12.27614352
GDP|PPP,2010,SLV,billion USD_2010/yr,43.26339576
GDP|PPP,2010,SMR,billion USD_2010/yr,1.88323584
GDP|PPP,2010,SOM,billion USD_2010/yr,10.05571896
GDP|PPP,2010,SPM,billion USD_2010/yr,0.0
GDP|PPP,2010,SRB,billion USD_2010/yr,115.3729363
GDP|PPP,2010,SSD,billion USD_2010/yr,0.0
GDP|PPP,2010,STP,billion USD_2010/yr,0.73159128
GDP|PPP,2010,SUR,billion USD_2010/yr,10.3230504
GDP|PPP,2010,SVK,billion USD_2010/yr,125.4872335
GDP|PPP,2010,SVN,billion USD_2010/yr,61.17269208
GDP|PPP,2010,SWE,billion USD_2010/yr,404.8008343
GDP|PPP,2010,SWZ,billion USD_2010/yr,7.5328524
GDP|PPP,2010,SXM,billion USD_2010/yr,1.45244928
