source,variable,period,region,unit,value
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,ESH,Mt CO2/yr,1.3851
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,ESP,Mt CO2/yr,228.15369999999996
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,EST,Mt CO2/yr,20.359300000000005
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,ETH,Mt CO2/yr,20.7067
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,FIN,Mt CO2/yr,28.251500000000014
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,FJI,Mt CO2/yr,2.6973000000000007
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,FLK,Mt CO2/yr,1.3958
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,FRA,Mt CO2/yr,230.35500000000002
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,FRO,Mt CO2/yr,1.3840000000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,FSM,Mt CO2/yr,1.5836000000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GAB,Mt CO2/yr,6.839000000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GBR,Mt CO2/yr,278.9233
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GEO,Mt CO2/yr,10.554600000000004
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GGY,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GHA,Mt CO2/yr,24.31750000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GIB,Mt CO2/yr,2.0621
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GIN,Mt CO2/yr,6.783700000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GLP,Mt CO2/yr,1.8467
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GMB,Mt CO2/yr,2.2528999999999995
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GNB,Mt CO2/yr,1.8965999999999996
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GNQ,Mt CO2/yr,3.7204000000000015
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GRC,Mt CO2/yr,51.656299999999995
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GRD,Mt CO2/yr,1.4531999999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GRL,Mt CO2/yr,1.3844
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GTM,Mt CO2/yr,24.72950000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GUF,Mt CO2/yr,1.5732999999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GUM,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,GUY,Mt CO2/yr,5.3835999999999995
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,HKG,Mt CO2/yr,31.931999999999995
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,HMD,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,HND,Mt CO2/yr,12.488000000000003
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,HRV,Mt CO2/yr,18.619600000000005
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,HTI,Mt CO2/yr,5.318000000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,HUN,Mt CO2/yr,34.16640000000002
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,IDN,Mt CO2/yr,927.2343000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,IMN,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,IND,Mt CO2/yr,2949.663100000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,IOT,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,IRL,Mt CO2/yr,31.483900000000006
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,IRN,Mt CO2/yr,709.0827
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,IRQ,Mt CO2/yr,208.58520000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,ISL,Mt CO2/yr,2.9618
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,ISR,Mt CO2/yr,66.9964
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,ITA,Mt CO2/yr,273.9881999999999
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,JAM,Mt CO2/yr,8.0257
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,JEY,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,JOR,Mt CO2/yr,29.179400000000005
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,JPN,Mt CO2/yr,940.6831999999999
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,KAZ,Mt CO2/yr,223.45749999999995
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,KEN,Mt CO2/yr,27.856399999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,KGZ,Mt CO2/yr,12.2793
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,KHM,Mt CO2/yr,16.107799999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,KIR,Mt CO2/yr,1.4531999999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,KNA,Mt CO2/yr,1.4964
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,KOR,Mt CO2/yr,525.5714999999999
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,KWT,Mt CO2/yr,145.83749999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,LAO,Mt CO2/yr,19.62680000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,LBN,Mt CO2/yr,24.347400000000007
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,LBR,Mt CO2/yr,3.3376
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,LBY,Mt CO2/yr,59.99170000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,LCA,Mt CO2/yr,1.4962
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,LIE,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,LKA,Mt CO2/yr,22.760300000000008
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,LSO,Mt CO2/yr,4.6933
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,LTU,Mt CO2/yr,14.367099999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,LUX,Mt CO2/yr,9.695599999999999
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,LVA,Mt CO2/yr,7.610299999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MAC,Mt CO2/yr,2.6887999999999996
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MAF,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MAR,Mt CO2/yr,-22.205599999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MCO,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MDA,Mt CO2/yr,9.1532
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MDG,Mt CO2/yr,7.2036999999999995
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MDV,Mt CO2/yr,2.6116
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MEX,Mt CO2/yr,510.29859999999996
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MHL,Mt CO2/yr,1.4979000000000005
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MKD,Mt CO2/yr,8.1019
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MLI,Mt CO2/yr,4.6011999999999995
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MLT,Mt CO2/yr,3.1201999999999996
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MMR,Mt CO2/yr,30.191799999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MNE,Mt CO2/yr,3.7889
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MNG,Mt CO2/yr,23.602600000000002
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MNP,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MOZ,Mt CO2/yr,13.866200000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MRT,Mt CO2/yr,5.852099999999999
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MSR,Mt CO2/yr,1.4059999999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MTQ,Mt CO2/yr,2.0324
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MUS,Mt CO2/yr,7.1777999999999995
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MWI,Mt CO2/yr,3.708300000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MYS,Mt CO2/yr,229.24239999999995
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,MYT,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,NAM,Mt CO2/yr,5.550799999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,NCL,Mt CO2/yr,5.3167
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,NER,Mt CO2/yr,4.2376000000000005
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,NFK,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,NGA,Mt CO2/yr,123.91719999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,NIC,Mt CO2/yr,7.3141
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,NIU,Mt CO2/yr,1.3961
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,NLD,Mt CO2/yr,67.41060000000004
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,NOR,Mt CO2/yr,40.269999999999996
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,NPL,Mt CO2/yr,16.6135
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,NRU,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,NZL,Mt CO2/yr,27.169199999999982
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,OMN,Mt CO2/yr,93.33209999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PAK,Mt CO2/yr,158.04790000000003
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PAN,Mt CO2/yr,11.3827
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PCN,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PER,Mt CO2/yr,74.0341
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PHL,Mt CO2/yr,156.5304
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PLW,Mt CO2/yr,1.6333
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PNG,Mt CO2/yr,7.560400000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,POL,Mt CO2/yr,244.61140000000006
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PRI,Mt CO2/yr,8.2015
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PRK,Mt CO2/yr,53.20819999999999
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PRT,Mt CO2/yr,36.263700000000014
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PRY,Mt CO2/yr,12.196299999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PSE,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,PYF,Mt CO2/yr,2.3407
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,QAT,Mt CO2/yr,84.734
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,REU,Mt CO2/yr,8.374199999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,ROU,Mt CO2/yr,59.251700000000014
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,RUS,Mt CO2/yr,1283.4988
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,RWA,Mt CO2/yr,3.1662
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SAU,Mt CO2/yr,738.3493999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SDN,Mt CO2/yr,30.555699999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SEN,Mt CO2/yr,17.2838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SGP,Mt CO2/yr,48.829200000000014
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SGS,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SHN,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SJM,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SLB,Mt CO2/yr,1.6056000000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SLE,Mt CO2/yr,2.9417999999999993
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SLV,Mt CO2/yr,10.363499999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SMR,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SOM,Mt CO2/yr,2.6134999999999993
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SPM,Mt CO2/yr,1.4029999999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SRB,Mt CO2/yr,50.78759999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SSD,Mt CO2/yr,3.2141000000000006
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,STP,Mt CO2/yr,1.5964999999999996
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SUR,Mt CO2/yr,4.246899999999999
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SVK,Mt CO2/yr,30.397000000000006
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SVN,Mt CO2/yr,13.782200000000005
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SWE,Mt CO2/yr,31.3613
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SWZ,Mt CO2/yr,2.8407999999999993
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SXM,Mt CO2/yr,1.7407000000000006
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SYC,Mt CO2/yr,2.6194
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,SYR,Mt CO2/yr,32.372299999999996
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TCA,Mt CO2/yr,1.4362000000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TCD,Mt CO2/yr,3.3867999999999996
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TGO,Mt CO2/yr,4.2994
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,THA,Mt CO2/yr,225.7563
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TJK,Mt CO2/yr,13.6778
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TKL,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TKM,Mt CO2/yr,95.82899999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TLS,Mt CO2/yr,1.6916999999999993
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TON,Mt CO2/yr,1.4982000000000004
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TTO,Mt CO2/yr,30.882199999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TUN,Mt CO2/yr,39.35840000000002
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TUR,Mt CO2/yr,368.8656000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TUV,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TWN,Mt CO2/yr,262.3363000000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,TZA,Mt CO2/yr,22.729499999999994
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,UGA,Mt CO2/yr,8.346499999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,UKR,Mt CO2/yr,-38.68519999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,UMI,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,URY,Mt CO2/yr,6.835399999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,USA,Mt CO2/yr,4469.312700000001
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,UZB,Mt CO2/yr,138.07269999999997
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,VAT,Mt CO2/yr,1.3838
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,VCT,Mt CO2/yr,1.4494000000000007
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,VEN,Mt CO2/yr,87.198
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,VGB,Mt CO2/yr,1.4321000000000002
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,VIR,Mt CO2/yr,1.5784999999999998
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,VNM,Mt CO2/yr,329.7918
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,VUT,Mt CO2/yr,1.5437000000000003
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,WLF,Mt CO2/yr,1.4122999999999999
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,WSM,Mt CO2/yr,1.6454
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,World,Mt CO2/yr,34374.811299999994
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,YEM,Mt CO2/yr,14.504999999999999
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,ZAF,Mt CO2/yr,345.6970999999999
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,ZMB,Mt CO2/yr,10.6433
CEDS-2024,Emissions|CO2|Energy and Industrial Processes,2025,ZWE,Mt CO2/yr,13.883900000000004
WDI-2024,GDP|PPP,2010,ABW,billion US$2017/yr,3.5347
WDI-2024,GDP|PPP,2010,AFG,billion US$2017/yr,57.1169
WDI-2024,GDP|PPP,2010,AGO,billion US$2017/yr,179.6664
WDI-2024,GDP|PPP,2010,AIA,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,ALA,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,ALB,billion US$2017/yr,31.3134
WDI-2024,GDP|PPP,2010,AND,billion US$2017/yr,3.6875
WDI-2024,GDP|PPP,2010,ARE,billion US$2017/yr,480.295
WDI-2024,GDP|PPP,2010,ARG,billion US$2017/yr,959.3962
WDI-2024,GDP|PPP,2010,ARM,billion US$2017/yr,26.7193
WDI-2024,GDP|PPP,2010,ASM,billion US$2017/yr,0.7003
WDI-2024,GDP|PPP,2010,ATA,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,ATF,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,ATG,billion US$2017/yr,1.7867
WDI-2024,GDP|PPP,2010,AUS,billion US$2017/yr,988.8142
WDI-2024,GDP|PPP,2010,AUT,billion US$2017/yr,433.5875
WDI-2024,GDP|PPP,2010,AZE,billion US$2017/yr,127.5053
WDI-2024,GDP|PPP,2010,BDI,billion US$2017/yr,7.341
WDI-2024,GDP|PPP,2010,BEL,billion US$2017/yr,522.6891
WDI-2024,GDP|PPP,2010,BEN,billion US$2017/yr,24.8813
WDI-2024,GDP|PPP,2010,BES,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,BFA,billion US$2017/yr,26.7841
WDI-2024,GDP|PPP,2010,BGD,billion US$2017/yr,503.842
WDI-2024,GDP|PPP,2010,BGR,billion US$2017/yr,134.3331
WDI-2024,GDP|PPP,2010,BHR,billion US$2017/yr,55.3423
WDI-2024,GDP|PPP,2010,BHS,billion US$2017/yr,12.8927
WDI-2024,GDP|PPP,2010,BIH,billion US$2017/yr,40.535
WDI-2024,GDP|PPP,2010,BLM,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,BLR,billion US$2017/yr,164.077
WDI-2024,GDP|PPP,2010,BLZ,billion US$2017/yr,2.8978
WDI-2024,GDP|PPP,2010,BMU,billion US$2017/yr,5.757
WDI-2024,GDP|PPP,2010,BOL,billion US$2017/yr,66.4494
WDI-2024,GDP|PPP,2010,BRA,billion US$2017/yr,2910.8897
WDI-2024,GDP|PPP,2010,BRB,billion US$2017/yr,4.3985
WDI-2024,GDP|PPP,2010,BRN,billion US$2017/yr,26.3313
WDI-2024,GDP|PPP,2010,BTN,billion US$2017/yr,5.9377
WDI-2024,GDP|PPP,2010,BVT,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,BWA,billion US$2017/yr,26.4663
WDI-2024,GDP|PPP,2010,CAF,billion US$2017/yr,5.2701
WDI-2024,GDP|PPP,2010,CAN,billion US$2017/yr,1525.4192
WDI-2024,GDP|PPP,2010,CCK,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,CHE,billion US$2017/yr,510.6719
WDI-2024,GDP|PPP,2010,CHL,billion US$2017/yr,360.9151
WDI-2024,GDP|PPP,2010,CHN,billion US$2017/yr,11884.9578
WDI-2024,GDP|PPP,2010,CIV,billion US$2017/yr,78.9341
WDI-2024,GDP|PPP,2010,CMR,billion US$2017/yr,65.5702
WDI-2024,GDP|PPP,2010,COD,billion US$2017/yr,55.8919
WDI-2024,GDP|PPP,2010,COG,billion US$2017/yr,22.4125
WDI-2024,GDP|PPP,2010,COK,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,COL,billion US$2017/yr,532.8725
WDI-2024,GDP|PPP,2010,COM,billion US$2017/yr,1.9848
WDI-2024,GDP|PPP,2010,CPV,billion US$2017/yr,3.4389
WDI-2024,GDP|PPP,2010,CRI,billion US$2017/yr,77.0392
WDI-2024,GDP|PPP,2010,CUB,billion US$2017/yr,82.4488
WDI-2024,GDP|PPP,2010,CUW,billion US$2017/yr,4.0934
WDI-2024,GDP|PPP,2010,CXR,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,CYM,billion US$2017/yr,3.7904
WDI-2024,GDP|PPP,2010,CYP,billion US$2017/yr,31.7651
WDI-2024,GDP|PPP,2010,CZE,billion US$2017/yr,350.716
WDI-2024,GDP|PPP,2010,DEU,billion US$2017/yr,3843.4536
WDI-2024,GDP|PPP,2010,DJI,billion US$2017/yr,3.1074
WDI-2024,GDP|PPP,2010,DMA,billion US$2017/yr,0.8481
WDI-2024,GDP|PPP,2010,DNK,billion US$2017/yr,281.9633
WDI-2024,GDP|PPP,2010,DOM,billion US$2017/yr,123.9274
WDI-2024,GDP|PPP,2010,DZA,billion US$2017/yr,394.6975
WDI-2024,GDP|PPP,2010,ECU,billion US$2017/yr,155.2295
WDI-2024,GDP|PPP,2010,EGY,billion US$2017/yr,901.6032
WDI-2024,GDP|PPP,2010,ERI,billion US$2017/yr,11.7388
WDI-2024,GDP|PPP,2010,ESH,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,ESP,billion US$2017/yr,1738.1815
WDI-2024,GDP|PPP,2010,EST,billion US$2017/yr,34.6393
WDI-2024,GDP|PPP,2010,ETH,billion US$2017/yr,110.3407
WDI-2024,GDP|PPP,2010,FIN,billion US$2017/yr,246.042
WDI-2024,GDP|PPP,2010,FJI,billion US$2017/yr,9.0693
WDI-2024,GDP|PPP,2010,FLK,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,FRA,billion US$2017/yr,2740.7579
WDI-2024,GDP|PPP,2010,FRO,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,FSM,billion US$2017/yr,0.3766
WDI-2024,GDP|PPP,2010,GAB,billion US$2017/yr,23.4128
WDI-2024,GDP|PPP,2010,GBR,billion US$2017/yr,2637.055
WDI-2024,GDP|PPP,2010,GEO,billion US$2017/yr,36.8641
WDI-2024,GDP|PPP,2010,GGY,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,GHA,billion US$2017/yr,94.8668
WDI-2024,GDP|PPP,2010,GIB,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,GIN,billion US$2017/yr,19.0675
WDI-2024,GDP|PPP,2010,GLP,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,GMB,billion US$2017/yr,4.2081
WDI-2024,GDP|PPP,2010,GNB,billion US$2017/yr,2.6604
WDI-2024,GDP|PPP,2010,GNQ,billion US$2017/yr,32.7747
WDI-2024,GDP|PPP,2010,GRC,billion US$2017/yr,374.7137
WDI-2024,GDP|PPP,2010,GRD,billion US$2017/yr,1.4248
WDI-2024,GDP|PPP,2010,GRL,billion US$2017/yr,3.4199
WDI-2024,GDP|PPP,2010,GTM,billion US$2017/yr,104.6089
WDI-2024,GDP|PPP,2010,GUF,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,GUM,billion US$2017/yr,6.403
WDI-2024,GDP|PPP,2010,GUY,billion US$2017/yr,7.3535
WDI-2024,GDP|PPP,2010,HKG,billion US$2017/yr,360.7615
WDI-2024,GDP|PPP,2010,HMD,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,HND,billion US$2017/yr,40.4809
WDI-2024,GDP|PPP,2010,HRV,billion US$2017/yr,105.8521
WDI-2024,GDP|PPP,2010,HTI,billion US$2017/yr,28.973
WDI-2024,GDP|PPP,2010,HUN,billion US$2017/yr,244.7352
WDI-2024,GDP|PPP,2010,IDN,billion US$2017/yr,2004.0156
WDI-2024,GDP|PPP,2010,IMN,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,IND,billion US$2017/yr,5227.1555
WDI-2024,GDP|PPP,2010,IOT,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,IRL,billion US$2017/yr,243.6774
WDI-2024,GDP|PPP,2010,IRN,billion US$2017/yr,1138.1045
WDI-2024,GDP|PPP,2010,IRQ,billion US$2017/yr,255.6937
WDI-2024,GDP|PPP,2010,ISL,billion US$2017/yr,15.0935
WDI-2024,GDP|PPP,2010,ISR,billion US$2017/yr,261.8741
WDI-2024,GDP|PPP,2010,ITA,billion US$2017/yr,2529.0328
WDI-2024,GDP|PPP,2010,JAM,billion US$2017/yr,26.5189
WDI-2024,GDP|PPP,2010,JEY,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,JOR,billion US$2017/yr,82.2524
WDI-2024,GDP|PPP,2010,JPN,billion US$2017/yr,4875.6193
WDI-2024,GDP|PPP,2010,KAZ,billion US$2017/yr,338.6994
